,Auction Number,Artwork Number,Title,Technique,Dimensions,Estimated Price,Date of Auction End,Sale Price,Image URL,Number of Authors,1 Author,2 Author,3 Author,1 Author Birth,1 Author Death,2 Author Birth,2 Author Death,3 Author Birth,3 Author Death,Technique Tokenized,Technique Lemmatized,Dim 1,Dim 2,Dim 3,Dimension List,Number of Dimensions,Dimension Units,Number of Artworks,Dominant Colour RGB,Palette Colour RGB,Dominant Colour Name,Palette Colour Names,Year,Month,Day,Day of Week,Hour,Sold,Final Price
451,1222,452,Sem título (Barcos de pesca) ,"oleo sobre platex, defeito no suporte, assinado e datado de 1964",Dim. - 70 x 166 cm,700,2020-02-02 22:52:45,700,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/_BBO9572_p.jpg,1,joão ayres,none,none,1921,2001,no information,no information,no information,no information,oleo+platex+defeito+suporte+assinado+datado,oleo+platex+defeito+suporte+assinar+datar,70,166,,"['70', '166']",2,cm,1,"(207, 194, 185)","[(220, 209, 200), (94, 60, 56), (44, 31, 30), (114, 89, 78), (118, 106, 105), (152, 121, 113), (163, 154, 153), (168, 142, 128), (68, 84, 92)]",silver,"['lightgray', 'darkolivegreen', 'black', 'dimgray', 'dimgray', 'gray', 'darkgray', 'rosybrown', 'darkslategray']",2020,2,2,Sunday,22,1,700
452,1222,453,Sem título,"oleo com materia sobre tela, assinado",Dim. - 162 x 130 cm,900,2020-02-02 22:53:00,900,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/_BBN1564_g_p.jpg,1,saulo silveira,none,none,1950,no information,no information,no information,no information,no information,oleo+materia+tela+assinado,oleo+materia+tela+assinar,162,130,,"['162', '130']",2,cm,1,"(135, 122, 96)","[(129, 117, 92), (201, 197, 181), (73, 52, 37), (180, 176, 166), (167, 162, 140), (135, 95, 34), (190, 170, 134), (150, 145, 135), (74, 69, 53)]",gray,"['dimgray', 'silver', 'darkslategray', 'darkgray', 'rosybrown', 'sienna', 'tan', 'gray', 'darkslategray']",2020,2,2,Sunday,22,1,900
453,1222,454,Sem título,"serigrafia sobre papel, manchas de humidade, assinada (provavelmente abelando zaluar - 1924-1987) datada de 1971, numerada 136/200",Dim. - 48 x 48 cm,30,2020-02-02 22:53:15,32,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada08216_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,serigrafia+papel+manchas+humidade+assinada+provavelmente+abelando+zaluar+datada+numerada,serigrafia+papel+mancha+humidade+assinar+provavelmente+abelando+zaluar+datar+numerada,48,48,,"['48', '48']",2,cm,1,"(161, 52, 28)","[(161, 52, 28), (70, 98, 128), (29, 29, 41), (106, 62, 64), (32, 48, 92), (63, 86, 105), (65, 35, 42), (44, 61, 71), (132, 104, 112)]",brown,"['brown', 'darkslateblue', 'black', 'darkolivegreen', 'midnightblue', 'darkslategray', 'darkslategray', 'darkslategray', 'dimgray']",2020,2,2,Sunday,22,1,32
454,1222,455,Sem título,"tecnica mista sobre tela, assinado",no information,600,2020-02-02 22:53:30,600,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada24669_p.jpg,1,pedro charters d'azevedo,none,none,1946,no information,no information,no information,no information,no information,tecnica+mista+tela+assinado,tecnica+misturar+tela+assinar,,,,['no information'],0,no information,0,"(62, 58, 56)","[(53, 50, 48), (196, 193, 195), (128, 127, 129), (156, 156, 155), (95, 92, 93), (108, 108, 107), (85, 76, 73), (116, 108, 107), (164, 156, 156)]",darkslategray,"['darkslategray', 'silver', 'gray', 'darkgray', 'dimgray', 'dimgray', 'darkslategray', 'dimgray', 'darkgray']",2020,2,2,Sunday,22,1,600
455,1222,456,Sem título,"tecnica mista sobre papel, assinada e datada de 1964",Dim. - 20.5 x 15.5 cm,800,2020-02-02 22:56:43,900,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/_BBP7999_p.jpg,1,antónio palolo,none,none,1947,2000,no information,no information,no information,no information,tecnica+mista+papel+assinada+datada,tecnica+misturar+papel+assinar+datar,20.5,15.5,,"['20.5', '15.5']",2,cm,1,"(209, 190, 168)","[(210, 191, 169), (46, 34, 27), (120, 73, 36), (145, 102, 58), (148, 123, 101), (143, 132, 127), (92, 92, 93), (158, 132, 124), (229, 223, 219)]",silver,"['silver', 'black', 'saddlebrown', 'sienna', 'gray', 'gray', 'dimgray', 'gray', 'gainsboro']",2020,2,2,Sunday,22,1,900
456,1222,457,Bonheur du jour,"estilo luis xv, madeira lacada a negro com decoracao a dourado e embutidos em madreperola, alcado com quatro gavetas moldurado no topo por gradinha metalica, tampo de cilindro e seccao de rebater, interior em folheado de mogno, cintura com uma gaveta, pernas curvas, aplicacoes em bronze dourado, europeia, sec. xx, pequenas falhas e defeitos",Dim. - 107 x 76 x 53 cm,400,2020-02-02 22:58:08,900,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1222/cabralmoncada040321_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,estilo+luis+xv+madeira+lacada+negro+decoracao+dourado+embutidos+madreperola+alcado+gavetas+moldurado+topo+gradinha+metalica+tampo+cilindro+seccao+rebater+interior+folheado+mogno+cintura+gaveta+pernas+curvas+aplicacoes+bronze+dourado+europeia+pequenas+falhas+defeitos,estilo+luis+xv+madeira+lacada+negro+decoracao+dourar+embutido+madreperola+alcado+gaveta+moldurado+topo+gradinha+metalica+tampo+cilindro+seccao+rebater+interior+folheado+mogno+cintura+gaveta+perna+curva+aplicacoe+bronze+dourar+europeu+pequeno+falha+defeito,107,76,53,"['107', '76', '53']",3,cm,1,"(66, 50, 31)","[(65, 50, 30), (233, 231, 230), (160, 139, 89), (122, 101, 68), (152, 143, 131), (174, 160, 140), (199, 183, 143), (108, 108, 101), (189, 185, 179)]",darkslategray,"['darkslategray', 'linen', 'gray', 'dimgray', 'gray', 'rosybrown', 'tan', 'dimgray', 'silver']",2020,2,2,Sunday,22,1,900
457,1218,1,"""Pesca artesanal""","serigrafia sobre papel, assinada e datada de 1993, numerada 2/50",Dim. - 53 x 33 cm,10,2020-01-12 21:00:00,44,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039414_p.jpg,1,ernani oliveira,none,none,1936,no information,no information,no information,no information,no information,serigrafia+papel+assinada+datada+numerada,serigrafia+papel+assinar+datar+numerada,53,33,,"['53', '33']",2,cm,1,"(63, 122, 164)","[(62, 119, 159), (185, 197, 206), (75, 78, 87), (133, 155, 185), (141, 193, 217), (68, 153, 223), (91, 158, 184), (19, 101, 167), (38, 68, 113)]",steelblue,"['steelblue', 'silver', 'darkslategray', 'lightslategray', 'skyblue', 'cornflowerblue', 'cadetblue', 'darkcyan', 'darkslategray']",2020,1,12,Sunday,21,1,44
458,1218,2,Sem título,"serigrafia sobre papel, assinada, numerada 159/200",Dim. - 48 x 35 cm,20,2020-01-12 21:08:38,75,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039745_p.jpg,1,francisco laranjo,none,none,1955,no information,no information,no information,no information,no information,serigrafia+papel+assinada+numerada,serigrafia+papel+assinar+numerada,48,35,,"['48', '35']",2,cm,1,"(34, 34, 33)","[(203, 186, 165), (78, 73, 64), (34, 34, 33), (182, 166, 62), (110, 105, 96), (199, 182, 101), (140, 126, 111), (60, 76, 60), (56, 60, 76)]",black,"['tan', 'darkslategray', 'black', 'peru', 'dimgray', 'darkkhaki', 'gray', 'darkslategray', 'darkslategray']",2020,1,12,Sunday,21,1,75
459,1218,3,Trecho de Lisboa,"serigrafia sobre papel, assinada, numerada 2/150",Dim. - 56 x 43 cm,50,2020-01-12 21:00:30,130,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039669_p.jpg,1,paulo ossião,none,none,1952,no information,no information,no information,no information,no information,serigrafia+papel+assinada+numerada,serigrafia+papel+assinar+numerada,56,43,,"['56', '43']",2,cm,1,"(203, 205, 217)","[(205, 206, 218), (105, 105, 117), (149, 168, 188), (168, 183, 201), (118, 135, 158), (132, 132, 148), (164, 160, 171), (164, 163, 180), (182, 179, 187)]",lightgray,"['lightgray', 'dimgray', 'darkgray', 'lightsteelblue', 'lightslategray', 'lightslategray', 'darkgray', 'darkgray', 'silver']",2020,1,12,Sunday,21,1,130
460,1218,4,Sem título,"serigrafia sobre papel, assinada, numerada 194/200",Dim. - 47.5 x 35 cm,50,2020-01-12 21:00:45,180,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039705_p.jpg,1,nikias skapinakis,none,none,1931,no information,no information,no information,no information,no information,serigrafia+papel+assinada+numerada,serigrafia+papel+assinar+numerada,47.5,35,,"['47.5', '35']",2,cm,1,"(154, 93, 76)","[(170, 89, 71), (62, 88, 91), (217, 125, 90), (117, 139, 187), (100, 88, 78), (135, 148, 100), (120, 137, 134), (202, 187, 146), (143, 43, 40)]",sienna,"['sienna', 'darkslategray', 'peru', 'lightslategray', 'dimgray', 'gray', 'gray', 'tan', 'brown']",2020,1,12,Sunday,21,1,180
461,1218,5,Sem título,"serigrafia sobre papel, assinada e datada de 1989, numerada 48/200",Dim. - 32 x 42 cm,20,2020-01-12 21:01:00,36,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039690_p.jpg,1,joaquim bento almeida,none,none,1918,1997,no information,no information,no information,no information,serigrafia+papel+assinada+datada+numerada,serigrafia+papel+assinar+datar+numerada,32,42,,"['32', '42']",2,cm,1,"(211, 186, 93)","[(131, 67, 59), (41, 62, 71), (224, 202, 92), (211, 213, 215), (56, 171, 217), (174, 121, 80), (125, 121, 107), (186, 173, 155), (124, 107, 30)]",darkkhaki,"['sienna', 'darkslategray', 'darkkhaki', 'lightgray', 'mediumturquoise', 'peru', 'gray', 'darkgray', 'olive']",2020,1,12,Sunday,21,1,36
462,1218,6,Sem título,"serigrafia sobre papel, assinada, numerada 129/200",Dim. - 37 x 56 cm,20,2020-01-12 21:01:15,60,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039789_p.jpg,1,armando alves,none,none,1935,no information,no information,no information,no information,no information,serigrafia+papel+assinada+numerada,serigrafia+papel+assinar+numerada,37,56,,"['37', '56']",2,cm,1,"(192, 160, 115)","[(200, 174, 134), (78, 64, 59), (121, 86, 59), (202, 181, 167), (205, 164, 74), (140, 108, 89), (145, 95, 40), (165, 119, 83), (108, 100, 100)]",darkkhaki,"['tan', 'darkslategray', 'sienna', 'tan', 'peru', 'dimgray', 'sienna', 'peru', 'dimgray']",2020,1,12,Sunday,21,1,60
463,1218,7,Sem título,"serigrafia sobre papel, assinada e datada de 1982, numerada 131/200",Dim. - 41 x 32 cm,50,2020-01-12 21:01:30,400,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039684_p.jpg,1,josé de guimarães,none,none,1939,no information,no information,no information,no information,no information,serigrafia+papel+assinada+datada+numerada,serigrafia+papel+assinar+datar+numerada,41,32,,"['41', '32']",2,cm,1,"(62, 90, 132)","[(61, 86, 130), (166, 57, 95), (226, 225, 230), (214, 184, 47), (127, 149, 172), (86, 192, 168), (196, 141, 172), (177, 197, 215), (224, 198, 142)]",darkslateblue,"['darkslateblue', 'indianred', 'gainsboro', 'goldenrod', 'lightslategray', 'mediumaquamarine', 'rosybrown', 'lightsteelblue', 'burlywood']",2020,1,12,Sunday,21,1,400
464,1218,8,Sem título,"tecnica mista sobre papel, assinada e datada de 1994",Dim. - 47 x 67.5 cm,180,2020-01-12 21:01:45,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039563_p.jpg,1,josé mouga,none,none,1942,2016,no information,no information,no information,no information,tecnica+mista+papel+assinada+datada,tecnica+misturar+papel+assinar+datar,47,67.5,,"['47', '67.5']",2,cm,1,"(187, 153, 133)","[(187, 153, 135), (63, 40, 39), (163, 112, 57), (202, 172, 174), (181, 133, 79), (110, 72, 64), (128, 95, 84), (149, 107, 103), (100, 76, 61)]",rosybrown,"['rosybrown', 'darkslategray', 'sienna', 'silver', 'peru', 'darkolivegreen', 'dimgray', 'gray', 'darkolivegreen']",2020,1,12,Sunday,21,0,0
465,1218,9,Sem título (Trecho de Lisboa),"serigrafia sobre papel, assinada e datada de 1988, numerada 100/200",Dim. - 32.5 x 47 cm,10,2020-01-12 21:02:00,65,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039665_p.jpg,1,real bordalo,none,none,1925,2017,no information,no information,no information,no information,serigrafia+papel+assinada+datada+numerada,serigrafia+papel+assinar+datar+numerada,32.5,47,,"['32.5', '47']",2,cm,1,"(128, 145, 187)","[(121, 150, 205), (210, 187, 190), (43, 34, 38), (107, 85, 83), (135, 115, 118), (167, 166, 179), (170, 204, 229), (42, 91, 122), (20, 68, 108)]",lightslategray,"['cornflowerblue', 'silver', 'darkslategray', 'dimgray', 'gray', 'darkgray', 'lightsteelblue', 'darkslategray', 'darkslategray']",2020,1,12,Sunday,21,1,65
466,1218,10,Sem título,"aguarela sobre papel, vidro estalado, assinada e datada de 1982",Dim. - 66 x 53 cm,40,2020-01-12 21:11:02,300,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039264_p.jpg,1,paulo ossião,none,none,1952,no information,no information,no information,no information,no information,aguarela+papel+vidro+estalado+assinada+datada,aguarela+papel+vidro+estalado+assinar+datar,66,53,,"['66', '53']",2,cm,1,"(202, 199, 187)","[(209, 206, 195), (83, 90, 83), (126, 131, 122), (164, 168, 158), (154, 143, 130), (113, 96, 86), (168, 159, 137), (119, 111, 88), (183, 170, 157)]",silver,"['lightgray', 'dimgray', 'gray', 'darkgray', 'gray', 'dimgray', 'rosybrown', 'dimgray', 'darkgray']",2020,1,12,Sunday,21,1,300
467,1218,11,Sem título,"tecnica mista sobre papel, assinada e datada de 1983, assinatura nao identificada",Dim. - 50 x 65 cm,80,2020-01-12 21:02:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039412_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,tecnica+mista+papel+assinada+datada+assinatura+identificada,tecnica+misturar+papel+assinar+datar+assinatura+identificar,50,65,,"['50', '65']",2,cm,1,"(231, 203, 166)","[(230, 203, 170), (230, 196, 135), (235, 207, 190), (245, 221, 208), (244, 210, 167), (231, 201, 148), (247, 228, 195), (212, 180, 149), (236, 220, 172)]",wheat,"['wheat', 'burlywood', 'wheat', 'antiquewhite', 'wheat', 'burlywood', 'bisque', 'tan', 'wheat']",2020,1,12,Sunday,21,0,0
468,1218,12,Sem título,"serigrafia sobre papel, assinada e datada de 1984, numerada 82/150",Dim. - 67 x 51 cm,200,2020-01-12 21:14:13,"1,300",https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039943_p.jpg,1,manuel cargaleiro,none,none,1927,no information,no information,no information,no information,no information,serigrafia+papel+assinada+datada+numerada,serigrafia+papel+assinar+datar+numerada,67,51,,"['67', '51']",2,cm,1,"(178, 185, 199)","[(174, 182, 197), (69, 90, 113), (110, 129, 150), (93, 107, 129), (213, 214, 227), (134, 138, 156), (100, 116, 123), (83, 116, 136), (138, 149, 155)]",silver,"['silver', 'darkslateblue', 'slategray', 'dimgray', 'gainsboro', 'lightslategray', 'dimgray', 'slategray', 'lightslategray']",2020,1,12,Sunday,21,1,1300
469,1218,13,Sem título,"tecnica mista sobre papel, assinada e datada de 2001",Dim. - 46 x 66 cm,180,2020-01-12 21:03:00,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039697_p.jpg,1,eduardo matos,none,none,séc. xx,no information,no information,no information,no information,no information,tecnica+mista+papel+assinada+datada,tecnica+misturar+papel+assinar+datar,46,66,,"['46', '66']",2,cm,1,"(152, 61, 51)","[(145, 55, 44), (178, 101, 100), (167, 65, 56), (181, 79, 73), (162, 82, 78), (122, 53, 45), (149, 69, 62), (180, 100, 84), (162, 84, 67)]",sienna,"['brown', 'indianred', 'sienna', 'indianred', 'sienna', 'saddlebrown', 'sienna', 'indianred', 'sienna']",2020,1,12,Sunday,21,0,0
470,1218,14,"""Albufeira""","serigrafia sobre papel, assinada e datada de 1986, numerada 110/150",Dim. - 39 x 49 cm,10,2020-01-12 21:06:13,65,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039835_p.jpg,1,luís filipe de abreu,none,none,1935,no information,no information,no information,no information,no information,serigrafia+papel+assinada+datada+numerada,serigrafia+papel+assinar+datar+numerada,39,49,,"['39', '49']",2,cm,1,"(210, 197, 189)","[(173, 124, 83), (221, 203, 193), (104, 129, 153), (186, 154, 126), (152, 165, 179), (182, 178, 174), (144, 103, 116), (204, 211, 230), (184, 141, 153)]",silver,"['peru', 'lightgray', 'slategray', 'rosybrown', 'darkgray', 'darkgray', 'gray', 'lightgray', 'rosybrown']",2020,1,12,Sunday,21,1,65
471,1218,15,"""Pinte você mesmo""","serigrafia sobre papel, assinada e datada de 1982, numerada 129/200",Dim. - 66 x 50 cm,20,2020-01-12 21:03:30,26,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039352_p.jpg,1,dario alves,none,none,1940,no information,no information,no information,no information,no information,serigrafia+papel+assinada+datada+numerada,serigrafia+papel+assinar+datar+numerada,66,50,,"['66', '50']",2,cm,1,"(215, 198, 199)","[(216, 198, 200), (135, 87, 68), (174, 139, 126), (195, 167, 166), (136, 108, 110), (124, 106, 108), (203, 181, 171), (172, 153, 156), (188, 148, 156)]",lightgray,"['thistle', 'sienna', 'rosybrown', 'darkgray', 'gray', 'dimgray', 'silver', 'darkgray', 'rosybrown']",2020,1,12,Sunday,21,1,26
472,1218,16,Sem título,"oleo sobre tela, assinado e datado do porto - 1988 no verso",Dim. - 22 x 33 cm,180,2020-01-12 21:05:50,190,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039319_p.jpg,1,sobral centeno,none,none,1948,no information,no information,no information,no information,no information,oleo+tela+assinado+datado+porto+verso,oleo+tela+assinar+datar+porto+verso,22,33,,"['22', '33']",2,cm,1,"(75, 66, 64)","[(76, 55, 56), (197, 52, 66), (129, 178, 162), (149, 83, 90), (86, 133, 115), (198, 186, 189), (22, 48, 39), (108, 105, 109), (162, 155, 164)]",darkslategray,"['darkslategray', 'crimson', 'darkseagreen', 'sienna', 'dimgray', 'silver', 'darkslategray', 'dimgray', 'darkgray']",2020,1,12,Sunday,21,1,190
473,1218,17,Sem título,"serigrafia sobre papel, assinada, numerada 54/150",Dim. - 58 x 44 cm,20,2020-01-12 21:04:00,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039605_p.jpg,1,mário américo,none,none,1944,no information,no information,no information,no information,no information,serigrafia+papel+assinada+numerada,serigrafia+papel+assinar+numerada,58,44,,"['58', '44']",2,cm,1,"(95, 101, 129)","[(187, 189, 206), (123, 151, 198), (101, 121, 163), (32, 48, 73), (79, 65, 72), (93, 83, 95), (129, 159, 178), (45, 58, 87), (140, 136, 154)]",dimgray,"['silver', 'cornflowerblue', 'slategray', 'darkslategray', 'darkslategray', 'dimgray', 'lightslategray', 'darkslategray', 'lightslategray']",2020,1,12,Sunday,21,0,0
474,1218,18,Sem título,"tecnica mista com colagem sobre papel, assinada e datada de 1984",Dim. - 34 x 43 cm,10,2020-01-12 21:04:15,10,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1218/cabralmoncada0039456_p.jpg,1,raul de andrade,none,none,séc. xx,no information,no information,no information,no information,no information,tecnica+mista+colagem+papel+assinada+datada,tecnica+misturar+colagem+papel+assinar+datar,34,43,,"['34', '43']",2,cm,1,"(225, 206, 188)","[(225, 204, 186), (157, 126, 102), (193, 167, 137), (237, 222, 223), (244, 228, 201), (164, 140, 124), (167, 132, 124), (192, 163, 158), (188, 172, 159)]",wheat,"['wheat', 'gray', 'tan', 'gainsboro', 'bisque', 'rosybrown', 'rosybrown', 'rosybrown', 'darkgray']",2020,1,12,Sunday,21,1,10
